Bus1_V,Bus1_Phi,Bus1_P,Bus1_Q,Bus1_F,Bus1_I,Bus2_V,Bus2_Phi,Bus2_P,Bus2_Q,Bus2_F,Bus2_I,Bus3_V,Bus3_Phi,Bus3_P,Bus3_Q,Bus3_F,Bus3_I,Bus4_V,Bus4_Phi,Bus4_P,Bus4_Q,Bus4_F,Bus4_I,Bus5_V,Bus5_Phi,Bus5_P,Bus5_Q,Bus5_F,Bus5_I,Bus6_V,Bus6_Phi,Bus6_P,Bus6_Q,Bus6_F,Bus6_I,Bus7_V,Bus7_Phi,Bus7_P,Bus7_Q,Bus7_F,Bus7_I,Bus8_V,Bus8_Phi,Bus8_P,Bus8_Q,Bus8_F,Bus8_I,Bus9_V,Bus9_Phi,Bus9_P,Bus9_Q,Bus9_F,Bus9_I,attack_label
0.9875940215805947,0.00785961127246848,41.326734473206415,19.79982942473057,50.00293167033546,111.47186904588058,0.9924271019254635,-0.09483678452386446,53.00859319686423,18.9618609711672,49.98038332418608,87.23758850749381,1.0030259631497505,-0.021530061685979734,41.76422094401688,22.816905629380816,50.00494842695162,81.3580207323487,1.0073048517095016,-0.0689798390149536,38.55078868524359,21.1945972606726,50.02387812217231,111.21089179788515,1.0364819984101759,-0.05834911516744204,51.40022714505683,24.205286550771447,49.94933736600405,137.1442349752995,0.9688035048684452,-0.05179027112161325,38.06776919449122,24.133184968269937,50.00117348103294,120.44752208782491,1.0201724695740653,0.07127261578664865,46.65360033403827,15.227263876403113,49.999415130844774,126.89551937687767,1.0120851140915188,-0.009328066456726167,55.84737000447661,21.45585423979608,50.00693478946801,112.08209027175023,0.9995024694994034,-0.05552374778916831,56.182623991560334,21.442706083785982,49.99303188768041,84.36508173588807,0
1.0131650084032817,-0.0011668912038717283,30.5191565494174,22.363763577300514,50.00681547697787,96.27947716458567,0.9851957027093601,0.01429350443970398,37.15089336191969,16.409583715422478,49.980903640921056,114.46538439607228,1.0486745525477306,0.052524889199480396,55.85784757156626,17.53963086484641,50.02377248938627,74.93076041019002,1.0015898942565669,0.015389917273488637,56.20920935383295,17.17913106391356,49.99173458923919,116.60680695595329,0.9869956515399292,0.039345150054773514,59.305640339686875,18.107264258482797,50.04623922204096,61.63717474411047,0.988801980186593,-0.0646302126150167,54.16207841526941,22.3201875562463,50.01493845841013,69.98726377026323,1.0062245809382082,-0.058247631871687224,47.0755279411407,20.614265068643867,50.017987700034354,95.55005258401354,0.999886928680026,-0.03894825486489615,64.06678120404119,26.959921456505434,49.99056915660476,75.83596909639923,1.0153681057587576,0.08511903775099969,54.810124564720724,16.84252814286036,50.00758142377953,88.90420957237332,0
1.0220587120954905,-0.06445143517074767,53.89347636416635,19.08798020077745,50.007498761582774,86.97809017832262,0.9853743488144924,0.014552060268214803,62.925114382668646,22.171907103846507,49.951687574599376,103.14775249321671,1.0445899612348508,0.008946322213736396,41.27688416160696,16.043986464522145,50.00286320266953,84.5353000139429,0.9973583489955936,-0.0408251418495021,35.74231585391464,29.96787815691151,49.999133449749436,115.54568357925683,1.0034802691349292,-0.032007132321921136,45.12728648423457,26.47736484006236,50.02356999308228,83.35773697006877,0.9749930850413582,-0.056402661014420846,67.823205459805,21.852894951325485,50.00404689495845,66.4295929935274,1.012724396057437,-0.03898589906770094,46.31474762311522,20.207219241280868,49.96538248869901,118.31558144846701,1.0184148098413737,0.09342012231261207,55.48439003358556,22.221721119584323,50.02121897910013,74.63977775620651,1.0176990061785316,0.04382374552319557,52.37604878545967,27.29637705522867,50.03304983130525,139.33601669655252,0
1.0170333231890998,-0.0446690746847632,33.814730954316886,17.948305892730318,50.00180060515961,86.82030944986897,0.9850612875762496,-0.04152621879608547,57.1785001731356,23.835710270546343,50.01375777428277,82.293350493821,1.0108955472590766,-0.01712482489608262,42.86595520981454,20.598870658670734,49.99674424458711,77.81760081181346,0.9647443078070941,0.04556670955958822,52.86232626266172,17.582733879394358,50.010122868747416,93.63601127052684,1.0063044780710784,-0.006176466990764878,52.57236051574172,20.418267562191367,49.995142559881316,141.41290235258901,0.9983736205493666,0.006823313264852221,53.16971355683736,17.480358230407727,50.047659124513416,115.85137757451031,0.9861124147444387,-0.08871895812466637,65.21420759300352,27.55128917346027,50.00690741615611,98.56749224518987,0.9946228953671482,0.029980384716476766,39.60244880798616,16.564503255300583,50.02566352804172,109.70658439703043,1.0457187107256414,0.09642499914942992,48.90212991246155,18.429274498041615,49.96513682915648,87.34136661696934,0
1.0070867240524235,0.07321907472747832,53.747786662761335,26.511564069145656,50.01423800398001,102.3184396318595,1.0064374714201882,-0.045763863334398594,44.3683725926135,21.928870570836953,49.98657346729664,80.46539151652291,1.035542792808735,0.006269233869514723,49.368353968382394,15.429794376636854,50.01144945213586,88.75549658167702,0.9831410002756126,0.09981799998010785,57.214033538617,21.48682540634431,49.97626964870304,93.09795735587394,1.0416864420101257,-0.009588961385509326,71.22918988123466,27.90889947285111,50.00296838832172,91.56752823620675,0.985148971533212,0.0836961353669293,68.94328486604022,16.29006517320001,49.99126025996432,99.8400720197967,1.0255058218471313,0.01555331759583263,61.82616002105621,30.351975362143378,49.976106081745506,66.15429347772849,0.9918905538495371,0.019986713641879053,55.43376542796949,18.743155501981146,50.003960666484,98.27335566050976,1.0108139467210888,0.05780859582038306,53.55276372198634,18.05801286727921,49.96232663323136,104.48854909800042,0
0.9905810146479479,0.004697467506637909,61.29699595802579,20.192655970080594,50.03490172998828,86.19485653028399,1.0260620794003792,-0.014791437903973886,65.17784005571433,15.975290737699817,49.99255245365129,87.7512975959228,1.0212075048187514,0.06186397352893852,40.73256987927027,15.821773853071928,49.97004548896761,80.49478285673852,0.9791324254277736,0.03746302557731321,50.32334230975656,21.729470519522078,49.98930053001401,85.20726679812435,0.9918876369425148,-0.010542460745024435,28.774367634169163,18.87506377076229,49.99878504055069,105.66304708072893,1.0124144974701803,-0.06722805191256749,46.565122795497224,18.326180447878812,49.984922957942835,127.97780611064887,0.988575658715955,-0.04827961045208789,45.89788480753021,22.97194873431657,50.01629451168962,116.43972873885426,1.0273285364413742,0.05633556467311404,65.32964214162871,21.794526016890156,49.98348928393381,81.65504142697944,0.9965742306544807,-0.00015080237145129183,57.29492260786187,25.537160334419973,49.99327300548397,119.1925094030566,0
1.009066537054755,-0.08799999927367126,44.14700834096382,20.740927808756823,50.00803173442251,114.82609027423945,1.0486101662671559,-0.09282897739321981,34.29928325819114,23.559532141767995,50.014621093013986,122.8309465870502,1.0194047292181074,-0.06230952127241956,35.539275047991836,19.570092407526946,49.9664016478944,57.28975565913852,0.9980854200395379,0.009859991620071201,55.884113372610145,12.684370175775268,50.02401454027148,114.07552669480788,1.0078285459954508,-0.0573394068829739,48.69455344771229,19.333455222586654,50.00880517070604,115.91350673803603,1.0043730588080353,0.03508120987487179,49.45243459292625,14.176757064972035,50.00960785429489,91.644493316785,0.9771717009735142,0.045422204700027946,49.609950710663846,28.70971169614016,50.011065564321115,136.63298746423408,1.0145921503777153,-0.08800751310464408,48.94167910523202,17.578192113715012,49.986812377410324,91.03860837281073,0.983452896582533,0.06406949474175136,52.08424537413788,17.075712527076178,50.00282520336269,87.28870278232782,0
1.0038746381596584,-0.07364814211797917,52.66207932901719,20.459854951717976,50.024814875667374,103.24227129167522,0.9908180855387012,0.09229816663242973,68.33499527308928,27.900770463413544,50.01504540204326,119.74714220864895,1.0096901707869537,0.013530367645984587,38.86639828972875,14.967684874577804,50.00137424812706,98.67550830298241,1.018577406860469,-0.0502750834268209,59.28454977211248,22.75164400494976,50.001485354582954,103.48343259473852,0.9845452338296993,0.030384277971152784,45.93808353154938,22.70261969887143,49.985375149153526,132.15886202933342,1.0278065167507064,0.08678353537948874,50.06880619575565,19.281461039485354,50.00206995812819,73.25771621481927,0.9831373083009729,0.05197405699699048,52.838708524998566,8.662109992205302,50.012318483775545,94.77232596278334,1.009601943130789,0.0739070925789666,49.46820814120325,19.634910332136034,50.02433918364572,118.3709477982006,0.9296613872972166,0.04960228926279975,63.81110874252849,13.040910407285974,50.02069454160368,80.36720640396388,0
1.004629972768646,-0.013008837976144938,61.2550173370974,17.638492009168367,49.99657569192363,134.12888559985961,1.0234846820531163,0.06246053064825691,50.98426695979401,18.263098164856178,50.02108672085748,117.96905424126777,0.9801872447868456,-0.0919168723944322,41.77757677942202,16.364099033249566,49.98122479454182,116.41575035026572,1.0247713966649352,0.03104656440122394,68.24496571005724,32.18654478017578,49.999103165407654,78.8383866263449,1.0144758916047196,-0.017531746184836813,46.58352158225686,17.70596572677471,50.00935915009719,110.9307561023937,0.9870482895440755,0.08418130670006937,43.527063676416134,14.067057155692957,49.99774631999332,127.91604142581647,0.9761657650829004,0.030644771976526458,45.209977062355215,20.219382620307556,49.991728630671226,124.39130713906994,1.0170640549921253,-0.0983681329902971,41.06881509126819,10.658407968850792,50.008138443791935,77.00212554973095,1.0168971121894035,-0.004577707651022389,44.6340936444913,23.231731639174228,49.971558740016825,78.00702273427993,0
1.0048305341280885,0.0067827344115645866,53.093962280204394,18.25753669467429,50.0032025348624,113.93872404149855,0.9923214103182124,-0.09446301741767338,55.60795210547917,20.69404778773719,50.019624904822386,113.91253472122875,0.9796759544925518,0.04046766789075071,48.81612538352248,21.40357606090456,50.010330209248295,135.96502870992782,1.018009905165917,0.046740785843636445,45.382699106687085,19.16131438083648,50.026756120919394,77.89830769772581,1.031976042696757,0.08211190872339677,52.91424689898279,26.89619285557395,50.00182110982895,91.05189808403661,0.9800971457488924,-0.009262843600805717,46.25317737123179,18.119852323314007,50.03003085237838,80.2659156470714,1.0075650543975931,0.013293279887740067,45.44507544350297,23.93731756459153,49.97177406012324,80.06839823416207,0.9692733349080426,-0.009138864128155497,58.53960405331677,19.32471287157768,49.997444941287995,115.45665882064885,0.9593515302104766,0.0020111393332576527,41.58724962969599,18.036509740972395,50.01100258802807,100.58911052679242,0
